Id,Category,Name,Description,ReleaseDate
810,Independent,Crazy For You,Adopto tergeo articulus. Praesentium comitatus cunae vorax deduco totus umerus corrigo amor adstringo. Tamdiu curia vox. Tertius alius voluptatem aer suspendo debeo. Acer spes voluptas beatus tego cenaculum vae abundans xiphias.,Wed Jun 18 1986 08:13:31 GMT-0400 (Eastern Daylight Time)
811,Documentary,Swinging On a Star,Cedo avaritia adopto coaegresco corrupti illum. Hic cetera amplexus bis dedico utrimque. Adipiscor desipio decet curiositas. Ulciscor cena depromo. Baiulus vero fuga.,Sun Feb 06 1977 03:26:08 GMT-0500 (Eastern Standard Time)
812,History,Fast Car,Deleo angelus tempus ager et peccatus uxor subiungo canonicus currus. Thesis stillicidium virga. Fuga stips tergo voluptatum culpa acquiro auctor argumentum bellicus commemoro. Curo vetus cotidie decor articulus spectaculum artificiose. Sint centum admiratio sum curo maiores.,Thu Aug 12 1971 09:22:23 GMT-0400 (Eastern Daylight Time)
813,Biography,Up Where We Belong,Audentia substantia adflicto cunctatio nihil conspergo tibi earum socius voluptates. Trado urbs cupressus at armarium. Molestias tubineus traho cultellus atqui. Earum totam amita amplus benevolentia sub. Utpote vilicus titulus.,Fri Feb 29 2008 19:13:53 GMT-0500 (Eastern Standard Time)
814,Romance,Blue Suede Shoes,Magnam supellex subseco bene cuius aegrotatio. Claudeo compello venustas. Ulterius pariatur reiciendis autem. Conturbo architecto sonitus certe. Auctor cinis vulnero vindico creator temperantia omnis.,Thu Jul 27 1989 17:39:00 GMT-0400 (Eastern Daylight Time)
815,Thriller,Say It Right,Vester tergiversatio barba atrocitas altus rerum conservo modi adsidue. Volup tubineus barba sordeo tergo nulla. Ante calcar comprehendo conduco acquiro vehemens laborum. Illum suscipit abduco cunae. Sordeo tutis suffragium adfectus talus aetas.,Wed Feb 25 1970 21:31:17 GMT-0500 (Eastern Standard Time)
816,History,Leaving,Vilicus tamquam delectatio tantillus velociter communis. Cruciamentum calculus celer suffoco sustineo canonicus careo. Ager collum velit titulus stabilis. Admoneo nesciunt vesper subseco itaque depono paens centum casus. Quis tollo admiratio cursus aufero.,Thu Oct 12 1978 05:11:18 GMT-0400 (Eastern Daylight Time)
817,Biography,(I've Got a Gal In) Kalamazoo,Armarium adicio cresco temporibus amet tollo barba cogito tres ciminatio. Tolero vester auctor solus capto. Vulgivagus traho conor acervus cursim laboriosam vel bibo bis. Terra turpis audacia pariatur. Absorbeo laborum solio distinctio adulatio defaeco vulticulus spectaculum.,Mon Sep 14 1942 14:00:47 GMT-0400 (Eastern Daylight Time)
818,Biography,The Sounds of Silence,Arbitro temporibus abduco verumtamen deserunt administratio. Vinco temeritas ante corrupti dolor ait certus dolorem avarus voluptate. Tempus civitas curo a ambitus. Solus cohors vestigium concido approbo bos addo vicinus. Allatus tabgo ver.,Sat Mar 16 1935 23:56:27 GMT-0500 (Eastern Daylight Time)
819,War,Bohemian Rhapsody,Velit certe casso deorsum asperiores. Aperte vulpes vindico cognatus angulus ater. Vergo vigor theologus odio sodalitas corrigo usitas. Dignissimos caterva conventus ventito. Circumvenio nesciunt quasi canto civis vilitas.,Mon Mar 29 2021 18:49:07 GMT-0400 (Eastern Daylight Time)
820,Music,Green Onions,Bibo ago creta incidunt tertius adimpleo cupiditas ventus. Creator despecto argentum. Crapula deputo adsuesco. Sufficio tempore aspicio. Vulariter sollicito cattus uxor volaticus abbas.,Sat Dec 13 2003 06:50:43 GMT-0500 (Eastern Standard Time)
821,Animation,Take My Breath Away,Ventito cruciamentum fugit virtus alius synagoga. Cognatus decet deorsum tertius trado calamitas vaco vilicus caput curvo. Ante succurro tersus vel asperiores tener. Deduco atqui cado tactus adsidue decipio cicuta. Tibi cur cunae atque sustineo.,Thu Sep 15 2005 04:38:20 GMT-0400 (Eastern Daylight Time)
822,Mythology,Come Together,Vetus bos decor. Vicissitudo sollers utpote virgo tendo caterva decens dicta aequitas. Delicate caecus audeo. Currus sordeo comptus aureus vacuus canto amplitudo cruentus crur sumptus. Tabula vaco conscendo ter timor.,Mon Jun 24 2013 09:57:45 GMT-0400 (Eastern Daylight Time)
823,Action,Vaya Con Dios (may God Be With You),Alo cinis aegrus vestigium ait canis. Spes adsum censura beatus cauda abstergo aeger aduro. Tametsi abbas amplus arx cupressus. Sodalitas pectus crur. Tot derelinquo ter cattus abstergo ustulo.,Mon Jan 07 1929 00:19:56 GMT-0500 (Eastern Standard Time)
824,Family,Two Hearts,Sonitus aedificium solum cognatus suadeo demoror molestiae. Arbitro unus tollo clamo ad maxime quidem corpus quo studio. Tribuo consuasor cognomen. Ipsam spargo repellendus. Totam corrigo vitiosus qui tum atqui enim repellendus vinco maxime.,Thu Aug 17 2017 10:30:18 GMT-0400 (Eastern Daylight Time)
825,Independent,Grenade,Cupressus urbs comis templum auctus. Asperiores depereo nisi deprecator aeger subito. Arceo subvenio suffragium aduro curvo. Vulgo quisquam video vos super crebro. Crastinus ater tabula tredecim.,Fri Sep 23 1938 15:11:24 GMT-0400 (Eastern Daylight Time)
826,Animation,Grenade,Confido administratio suspendo depraedor corpus atrox. Taedium assentator vitae corona voluptatem amet. Suus suadeo nihil claudeo uxor damnatio denuo subseco cumque. Nisi comminor derelinquo delicate defero dedico consequatur cervus. Quam cunctatio voluptates aut verumtamen aer victoria culpa acies rem.,Fri Dec 03 1999 11:34:46 GMT-0500 (Eastern Standard Time)
827,Animation,Baby Love,Armarium cimentarius architecto ustulo. Amissio alo debeo tabula creta conventus. Callide illum tui turba texo bos cattus denego umerus sufficio. Voluptates tandem cinis charisma creptio templum vulgivagus admoneo. Debeo vicissitudo stultus caritas dolor suffragium.,Wed Sep 15 2010 14:25:53 GMT-0400 (Eastern Daylight Time)
828,War,Stayin' Alive,Corporis fuga pecco abstergo inventore adicio anser similique texo coaegresco. Beneficium comburo abstergo adhuc certus capio adiuvo acquiro cruciamentum. Uberrime aut adficio voluptatibus cena triumphus acer coniuratio sopor depono. Vulgivagus fugiat constans tabesco commodo corrupti traho animi attonbitus. Alter tabella dapifer volutabrum sopor cuppedia talio.,Sun Aug 14 2005 02:00:28 GMT-0400 (Eastern Daylight Time)
829,Romance,Body & Soul,Textilis vir tribuo cui aequus nemo sto molestiae acervus. Non calco contego. Crastinus titulus terreo carmen dedecor verus aperte candidus. Advoco rerum coniecto nisi. Facilis tonsor colligo adhuc suspendo.,Mon May 03 1999 10:30:44 GMT-0400 (Eastern Daylight Time)
830,Music,Drop it Like It's Hot,Crebro clibanus cunae abbas virgo tum. Censura venio apostolus antepono acerbitas tamisium dedecor stipes. Officia tyrannus beatus turbo amita virtus vulticulus adficio cunabula ipsa. Strues summisse delinquo at advenio ascit crustulum curis vaco. Uxor viriliter accedo callide.,Wed Nov 23 1938 12:17:02 GMT-0500 (Eastern Standard Time)
831,Mystery,Vogue,Sulum cibus inventore tergo textor sum adstringo viduo. Depopulo talus acsi civitas pax tot verecundia voluptatum sulum. Derelinquo vallum timidus denego. Aqua at vesica valde. Voluptatum aer pel surculus accusamus tribuo atqui caecus caries sustineo.,Thu Feb 14 1974 23:07:23 GMT-0500 (Eastern Standard Time)
832,Action,Downtown,Crebro admoneo tactus aggero capitulus textor venio. Cunae admitto barba cumque verbera atque viscus distinctio. Denuncio tyrannus consequuntur defaeco accedo sub conservo aequitas. Vesco arcus abscido versus viduo. Corrupti arto deleo aggero canto.,Thu Jun 21 2018 02:42:43 GMT-0400 (Eastern Daylight Time)
833,Drama,The Way You Move,Harum pariatur comes. Volaticus fugiat via somnus beneficium vespillo voluntarius. Decumbo excepturi tredecim cervus veniam rerum magni peior audio sequi. Aegre averto concido thalassinus facilis amissio. Admiratio deorsum coerceo cunae umquam dedico.,Wed Mar 29 2006 12:09:12 GMT-0500 (Eastern Standard Time)
834,TV Movie,As Time Goes By,Teneo consuasor studio artificiose eaque totidem adimpleo victoria vitium. A peior molestiae vicissitudo attonbitus degero antepono ager. Suppellex valetudo ab vix nostrum aptus statim adipisci ubi carpo. Comis vere vix bene. Paulatim aspernatur calamitas adversus acer abbas.,Mon Dec 18 1967 10:46:27 GMT-0500 (Eastern Standard Time)
835,Foreign,Begin the Beguine,Abstergo vulpes tristis unde adicio tibi doloremque aliquam cauda statim. Ocer suscipit creber comprehendo tunc voluptatum illo terminatio. Supellex debitis nobis celebrer demulceo talis absque. Thymbra cinis succedo ipsam virgo comedo sodalitas. Studio virtus catena thorax votum fugit dedecor cursim.,Mon Aug 08 1960 12:55:50 GMT-0400 (Eastern Daylight Time)
836,Mythology,You're So Vain,Vivo concido tristis terebro. Corrumpo voco tantillus. Basium aro angulus atque. Tenax bardus beneficium assumenda reiciendis vero culpa suadeo ducimus adfero. Taceo callide video comparo avarus demo summa ars.,Wed Sep 24 2014 22:48:24 GMT-0400 (Eastern Daylight Time)
837,Crime,Gonna Make You Sweat (Everybody Dance Now),Cito ventus appello blanditiis cresco dedecor summisse coerceo averto. Circumvenio timor sortitus vulticulus maiores temeritas stella crux ocer. Crudelis templum eaque agnosco versus asperiores. Curso officiis perferendis damnatio aestivus decumbo casus. Alioqui appositus allatus usitas averto cupiditate modi animi.,Mon Mar 12 2007 23:35:43 GMT-0400 (Eastern Daylight Time)
838,Adventure,Royals,Vaco creo certe clibanus autem tabula vae iure. Sortitus titulus thorax fuga admitto spoliatio rem. Amissio caelestis cogo placeat causa dolor tempus commodo perferendis nam. Saepe necessitatibus conor vicissitudo urbs acquiro. Utroque compono nobis cicuta inventore vinculum tenus abutor tyrannus.,Tue Jul 13 1948 00:01:56 GMT-0400 (Eastern Daylight Time)
839,Music,Chances Are,Sunt blandior sono adsidue cavus admoveo absens aedificium. Unus conicio quia verus somniculosus toties tamen aegrus tabernus. Thymum apostolus victus enim desipio modi caelestis recusandae aranea theologus. Clibanus addo apto thorax video demoror virtus depereo dolorum. Quisquam conduco abutor.,Tue Apr 13 1976 09:36:35 GMT-0500 (Eastern Standard Time)
840,Crime,Iris,Valetudo conturbo ver. Amicitia debilito eos sublime adduco censura. Verbum virgo quisquam. Peior spoliatio strues recusandae carus labore thymum. Arma voluptatum sunt veritatis comprehendo callide contabesco infit patruus.,Wed Aug 17 1994 10:37:10 GMT-0400 (Eastern Daylight Time)
841,Classic,Baby Baby,Nostrum cicuta adfero substantia quos tam. Candidus aperte cilicium minima veritatis tenuis quasi aeternus videlicet. Autem comprehendo clementia viduo corporis vero vomer astrum tergum odit. Callide traho vulnero convoco vestrum similique. Cohaero quos praesentium.,Sat Mar 06 1937 08:01:16 GMT-0500 (Eastern Standard Time)
842,Crime,Till I Waltz Again With You,Eius dicta suscipit tertius contra videlicet adeo urbanus quo coruscus. Debeo autem abutor vociferor. Unus utroque voluptatibus ipsam atavus spectaculum. Copia somniculosus crux sum templum perspiciatis architecto tandem audeo aiunt. Compono deleo cupiditas rem dicta bardus.,Sat Apr 05 2014 19:18:37 GMT-0400 (Eastern Daylight Time)
843,Biography,Some of These Days,Tam repellat titulus tredecim ulterius uterque. Aequus angulus ulterius. Textus arto coadunatio sumo ubi tremo suscipio pecco. Curia textilis balbus canto sed suscipio animi absum. Abduco avarus deprecator avaritia concedo.,Fri Oct 16 2015 06:59:32 GMT-0400 (Eastern Daylight Time)
844,Drama,Cathy's Clown,Triumphus tam debilito color vilis votum sono comis tenuis termes. Umbra asper viridis vero sunt dignissimos laborum deprecator spoliatio. Cupiditate vinitor sed crebro. Tabernus cognomen attonbitus altus adulatio. Conqueror absque suasoria triduana deputo comptus debeo.,Fri May 25 1934 15:46:21 GMT-0400 (Eastern Daylight Time)
845,Music,If You Don't Know Me By Now,Cubicularis defero sollicito nulla quo stultus vos succurro. Vobis solus ipsa claudeo asporto ulciscor desparatus patior temperantia. Coniuratio dapifer aeger quas abbas tempora. Voveo cura desidero perferendis temptatio undique at celebrer vinitor. Ubi nostrum uberrime aveho volup cognomen arto delinquo.,Sun Jul 02 1972 22:27:14 GMT-0400 (Eastern Daylight Time)
846,Romance,Peg o' My Heart,Tonsor cinis depereo comburo barba surculus. Aveho tenax arto deleniti aranea catena abundans qui coma comedo. Quaerat incidunt copiose aequus quod vespillo adinventitias certus saepe. Debilito cultura ver xiphias concido arguo timor vinco. Conatus sint delego arceo.,Fri May 30 1975 13:22:28 GMT-0400 (Eastern Daylight Time)
847,History,I Can Help,Quo volva aliquam summa alioqui arguo eum aspernatur. Tutamen minima cibo utique. Debilito adduco civis. Nesciunt acquiro sophismata quis conor curatio theca solium suggero nam. Pectus vita eos auctor cupressus.,Sat Nov 20 2010 00:07:37 GMT-0500 (Eastern Standard Time)
848,Cult,How Do You Mend a Broken Heart,Cumque certe accommodo aureus quisquam utilis. Iusto verto in. Assentator condico beatae varietas umbra uredo derelinquo. Aequus acer carcer deinde baiulus a advenio soluta vitiosus nostrum. Tredecim tot cupressus valde congregatio peior stillicidium cornu uter thorax.,Fri Mar 21 1975 08:30:38 GMT-0500 (Eastern Standard Time)
849,Family,Paper Doll,Vulpes cinis tot denego. Tergo super utpote tum. Caput vinitor aestus terga. Cedo esse tergiversatio vindico sollicito id cilicium ex. Adfero aequitas arca spoliatio bardus quo explicabo.,Wed Dec 11 2019 18:19:00 GMT-0500 (Eastern Standard Time)
850,Horror,Piano Man,Cauda tripudio approbo aperio creo benevolentia. Spes demergo vestrum solum solum tot spectaculum caries iure numquam. Utilis deprecator annus conscendo at capto vomito abstergo tamquam. Tempora totus truculenter suppono valetudo ipsum similique contigo suppellex thymum. Ait alter ad.,Thu Jan 28 1937 00:42:52 GMT-0500 (Eastern Standard Time)
851,Romance,Sledgehammer,Ubi suffragium pecus est dolores. Ter culpa viridis sono curiositas tergeo sublime curiositas. Sordeo congregatio venia aperio caute cattus. Centum victoria omnis conqueror solitudo provident cum. Armarium denego quibusdam currus libero deinde caste cunae enim decipio.,Tue Dec 03 1957 14:42:17 GMT-0500 (Eastern Standard Time)
852,History,E.T.,Vespillo coniecto supellex. Conor aliquam bonus consuasor bene. Aufero consuasor tempore condico defungo vigilo unde utrimque. Vitium impedit consequuntur. Corrumpo laudantium centum audio velociter vestrum adhuc voveo sulum sollers.,Sat Jul 12 2003 20:35:17 GMT-0400 (Eastern Daylight Time)
853,Cult,Le Freak,Nihil demo quaerat centum compono bene. Aegre numquam sum causa debilito pauper vivo depromo. Vinitor tredecim ambitus tego crudelis magni comparo vicinus vinum cinis. Delibero corroboro ipsam crur id. Crepusculum advoco summopere ultra vobis carbo totus unus abscido voluntarius.,Sat Dec 11 2021 04:38:44 GMT-0500 (Eastern Standard Time)
854,Thriller,Fly Robin Fly,Versus sonitus conscendo ubi decens error tondeo solium. Apud amaritudo vilicus tredecim terror. Ullam laborum amplus statua valde vindico admitto strues vere. Assumenda thermae admiratio socius. Comparo spectaculum conitor velit centum amaritudo depraedor similique.,Thu Mar 03 1966 01:39:31 GMT-0500 (Eastern Standard Time)
855,Western,Karma Chameleon,Iusto adeptio voco quos confero vindico subseco dedico centum conculco. Condico tergo compello. Suppono molestias nihil. Conturbo censura sodalitas. Adnuo carpo crastinus concedo ascit.,Mon Mar 05 2001 13:52:57 GMT-0500 (Eastern Standard Time)
856,Cult,Tom Dooley,Vado porro agnosco attollo comparo decet damno. Defungo thalassinus demo admoveo eligendi volutabrum corporis. Velum casso creta comminor velum depereo. Adfero combibo tamdiu vehemens stips virtus sursum numquam despecto. Amicitia aurum voluptate.,Fri Nov 19 1976 04:35:08 GMT-0500 (Eastern Standard Time)
857,Drama,If You Leave Me Now,Sumptus corpus quia arbor. Corrigo creptio aduro conspergo. Capto clam temperantia venustas decipio demo. Absque defero callide super spero ubi ulciscor basium arbitro cedo. Denego tertius enim vicissitudo votum aggredior virtus timor desino velit.,Thu Feb 12 1931 21:18:34 GMT-0500 (Eastern Standard Time)
858,Cult,Que sera sera (Whatever will be will be),Nemo versus coadunatio universe subnecto sperno sursum. At causa adamo contego trucido deinde solvo veritatis catena usitas. Abduco studio tergiversatio certe spoliatio vestigium ambitus cultura delectatio vox. Adstringo thesis vinculum aurum textilis. Tametsi tardus vobis usus videlicet dolorem.,Tue Dec 25 1951 09:11:01 GMT-0500 (Eastern Standard Time)
